System,Teff,err,err.1,[Fe/H],erru,errd,M_A,errup,errdn,R_A,errup.1,errdn.1,loggA,errup.2,errdn.2,rho_A,errup.3,errdn.3,Period,e,errup.4,errdown,a(AU),errup.5,errdown.1,M_b,errup.6,errdn.4,R_b,errup.7,errdn.5,g_b,errup.8,errdn.6,rho_b,errup.9,errdn.7,Teq,err.2,err.3,Discovery_reference,Recent_reference,Rp_Rs,a_Rs,host_star,has_pdcsap,n_sectors,sector_list,pl_name,hostname,tic_id,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_orbeccen,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_imppar,pl_impparerr1,pl_impparerr2,pl_trandep,ttv_flag,st_teff,st_logg,st_rad,discoverymethod,nea_match_type
K2-055,4300,107,100,0.376,0.095,0.095,0.688,0.069,0.069,0.715,0.043,0.04,4.566,0.036,0.036,-1.0,-1.0,-1.0,2.849,0.124,0.054,0.055,0.0347,0.001,0.001,0.138,0.017,0.017,0.395,0.026,0.026,-1.0,-1.0,-1,2.1,0.5,0.5,900.0,-1.0,-1.0,2016ApJS..226....7C,2018AJ....156...70D,0.5524475524475525,10.43582014967703,K2-055,True,2,"[0, 1]",K2-55 b,K2-55,TIC 437704321,,,,,,,,,,,2456983.4229,0.0004,-0.0004,,,,,,,,0.0,4300.0,4.566,0.715,Transit,host_single
K2-039,4912,60,60,0.43,0.04,0.04,1.192,0.085,0.07,2.93,0.21,0.21,3.58,0.05,0.05,-1.0,-1.0,-1.0,4.605,0.152,0.084,0.066,0.0574,0.0012,0.0012,0.125,0.014,0.014,0.509,0.056,0.056,-1.0,-1.0,-1,0.88,0.35,0.24,1670.0,54.0,54.0,2016AJ....152..143V,2017AJ....153..142P,0.1737201365187713,4.212572855218252,K2-039,True,2,"[0, 1]",K2-39 b,K2-39,TIC 250977648,80.39,4.19,-4.19,,,,3.41,0.42,-0.42,0.0,,,,,,,,,,0.037,0.0,4881.0,3.44,2.97,Transit,host_single
K2-157b,5334,64,64,0.02,0.04,0.04,0.89,0.029,0.029,0.86,0.019,0.019,4.45,0.04,0.04,-1.0,-1.0,-1.0,0.365,0.0,-1.0,-1.0,0.00962,0.0001,0.00010,0.0036,0.0013,0.0013,0.0834,0.0081,0.0081,12.8,5.3,5.3,5.8,2.7,2.7,2432.0,42.0,42.0,2025A+A...699A.344C,2025A+A...699A.344C,0.0969767441860465,2.4053582781155254,K2-157b,True,2,"[0, 1]",K2-157 b,K2-157,TIC 349445372,89.2,9.3,-9.1,0.00996,0.00094,-0.00094,2.405,0.059,-0.059,,2457582.822,0.0041,-0.0032,1.161,0.032,-0.032,0.03,0.38,-0.38,0.0099,0.0,5334.0,4.45,0.86,Transit,planet_name
K2-140,5654,55,55,0.12,0.045,0.045,1.005,0.021,0.02,0.987,0.011,0.011,4.452,0.01,0.009,1.048,0.041,0.041,6.569,0.12,0.056,0.046,0.0591,0.0034,0.0034,1.019,0.07,0.07,1.095,0.018,0.018,21.1,1.7,1.5,0.726,0.062,0.062,1114.0,34.0,34.0,2018MNRAS.475.1809G,2018MNRAS.475.1809G,1.1094224924012157,12.875778029508314,K2-140,True,2,"[0, 1]",K2-140 b,K2-140,TIC 380255458,88.3,0.1,-0.1,0.117,0.001,-0.001,14.1,0.2,-0.2,0.0,2457588.28509,5e-05,-5e-05,3.81,0.04,-0.04,0.42,0.04,-0.04,1.557,0.0,5585.0,4.4,1.06,Transit,host_single
K2-138g,5350,80,80,0.14,0.1,0.1,0.93,0.02,0.02,0.86,0.03,0.02,4.54,0.02,0.04,1.46,0.1,0.19,12.758,0.0,0.226,0.0,0.23109,0.00154,0.00196,0.0135,0.0167,0.0094,0.269,0.027,0.022,-1.0,-1.0,-1,0.65,0.81,0.45,501.0,9.0,7.0,2019A+A...631A..90L,2019A+A...631A..90L,0.3127906976744186,57.78110649581255,K2-138g,True,2,"[0, 1]",K2-138 g,K2-138,TIC 4610830,89.4,0.4,-0.3,0.03187,0.00295,-0.0025,57.7,1.2,-2.6,0.059,2457773.86156,0.01863,-0.03219,4.75,0.8,-1.42,0.558,0.284,-0.356,,0.0,5356.3,4.54,0.863,Transit,planet_name
K2-138f,5350,80,80,0.14,0.1,0.1,0.93,0.02,0.02,0.86,0.03,0.02,4.54,0.02,0.04,1.46,0.1,0.19,12.758,0.0,0.21,0.0,0.10447,0.0007,0.00088,0.005,0.0066,0.0038,0.259,0.015,0.01,-1.0,-1.0,-1,0.26,0.37,0.20,745.0,14.0,11.0,2018AJ....155...57C,2019A+A...631A..90L,0.3011627906976744,26.12139078115685,K2-138f,True,2,"[0, 1]",K2-138 f,K2-138,TIC 4610830,88.8,0.2,-0.2,0.03085,0.00088,-0.00089,26.1,0.6,-1.2,0.062,2457738.70235,0.00093,-0.00092,3.2,0.08,-0.08,0.56,0.079,-0.112,,0.0,5356.3,4.54,0.863,Transit,planet_name
K2-138e,5350,80,80,0.14,0.1,0.1,0.93,0.02,0.02,0.86,0.03,0.02,4.54,0.02,0.04,1.46,0.1,0.19,8.261,0.0,0.183,0.0,0.0782,0.00053,0.00066,0.0409,0.0063,0.0063,0.302,0.012,0.01,-1.0,-1.0,-1,1.35,0.27,0.24,861.0,16.0,13.0,2018AJ....155...57C,2019A+A...631A..90L,0.3511627906976744,19.55291240630292,K2-138e,True,2,"[0, 1]",K2-138 e,K2-138,TIC 4610830,88.6,0.3,-0.3,0.03599,0.00081,-0.00073,19.5,0.4,-0.9,0.077,2457740.64558,0.00085,-0.00081,2.97,0.05,-0.05,0.468,0.096,-0.126,,0.0,5356.3,4.54,0.863,Transit,planet_name
K2-138d,5350,80,80,0.14,0.1,0.1,0.93,0.02,0.02,0.86,0.03,0.02,4.54,0.02,0.04,1.46,0.1,0.19,5.405,0.0,0.144,0.0,0.05893,0.0004,0.00050,0.0249,0.0044,0.0041,0.213,0.009,0.007,-1.0,-1.0,-1,2.37,0.52,0.45,992.0,18.0,15.0,2018AJ....155...57C,2019A+A...631A..90L,0.2476744186046511,14.734694732780447,K2-138d,True,2,"[0, 1]",K2-138 d,K2-138,TIC 4610830,89.0,0.6,-0.6,0.02532,0.00067,-0.00063,14.7,0.3,-0.7,0.043,2457743.15989,0.00091,-0.00093,2.7,0.07,-0.07,0.241,0.159,-0.152,,0.0,5356.3,4.54,0.863,Transit,planet_name
TOI-4336b,3307,94,94,0.14,0.13,0.13,0.306,0.008,0.008,0.326,0.01,0.01,4.897,0.029,0.029,8.83,0.89,0.79,16.336,0.0,0.45,0.0,0.0849,0.00073,0.00075,0.0105,0.0011,0.0012,0.1907,0.0071,0.0071,-1.0,-1.0,-1,1.41,0.23,0.21,309.0,7.0,7.0,2024A+A...687A..48T,arXiv:2601.22115,0.5849693251533742,56.00067258852562,TOI-4336b,True,2,"[0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
TOI-4201,3937,70,70,0.39,0.09,0.09,0.625,0.033,0.033,0.616,0.012,0.012,4.654,0.01,0.010,2.67,0.055,0.055,3.582,0.0,0.062,0.0,0.03923,0.0007,0.00070,2.57,0.15,0.15,1.133,0.024,0.024,49.7,2.6,2.5,1.65,0.1,0.10,751.0,13.0,13.0,2023AJ....166..165G,2023AJ....166..165G,1.8392857142857144,13.694328731303488,TOI-4201,True,2,"[0, 1]",TOI-4201 b,TOI-4201,TIC 95057860,88.0,0.1,-0.1,0.1955,0.0008,-0.0008,13.694,0.151,-0.151,0.041,2458470.9619,0.0004,-0.0004,,,,0.499,0.016,-0.016,,0.0,3794.0,4.64,0.63,Transit,host_single
K2-028,3214,60,60,0.26,0.05,0.05,0.257,0.048,0.048,0.288,0.028,0.028,4.93,0.04,0.04,10.4,2.8,2.8,2.26,0.0,-1.0,-1.0,0.0191,0.0037,0.0029,-1.0,-1.0,-1.0,0.229,0.024,0.024,-1.0,-1.0,-1,-1.0,-1.0,-1,421.0,29.0,32.0,2016ApJ...820...41H,2018AJ....156..266S,0.795138888888889,14.26080470241598,K2-028,True,2,"[0, 1]",K2-28 b,K2-28,TIC 39926974,88.9,0.8,-1.2,0.0737,0.0032,-0.0018,17.9,1.2,-2.8,0.0,2456977.99012,0.00075,-0.00074,,,,0.36,0.26,-0.24,,0.0,3214.0,4.93,0.288,Transit,host_single
HAT-P-51,5453,31,32,0.302,0.052,0.059,0.961,0.04,0.036,0.995,0.013,0.013,4.4256,0.0069,0.0073,0.978,0.009,0.014,4.218,0.0,0.123,0.0,0.05042,0.00068,0.00065,0.307,0.021,0.02,1.205,0.017,0.016,5.25,0.33,0.32,0.164,0.011,0.011,1168.0,7.0,7.0,2015AJ....150..168H,2024MNRAS.528.1930K,1.2110552763819096,10.89639688766315,HAT-P-51,True,2,"[0, 1]",HAT-P-51 b,HAT-P-51,TIC 61205803,89.28,0.3,-0.3,0.1253,0.0006,-0.0006,10.86,0.08,-0.08,,2458349.53123,0.00013,-0.00014,,,,,,,,0.0,5453.0,4.4256,0.995,Transit,host_single
HAT-P-48,5946,50,50,0.02,0.08,0.08,1.099,0.041,0.041,1.223,0.046,0.046,4.3,0.03,0.03,-1.0,-1.0,-1.0,4.409,0.0,0.378,0.0,0.0543,0.0007,0.0007,0.168,0.024,0.024,1.131,0.054,0.054,3.24,0.57,0.48,0.106,0.023,0.015,1361.0,25.0,25.0,arXiv:1606.04556,arXiv:1606.04556,0.9247751430907604,9.547211100429466,HAT-P-48,True,2,"[0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
HAT-P-47,6703,50,50,0.0,0.08,0.08,1.387,0.038,0.038,1.515,0.04,0.04,4.22,0.02,0.02,-1.0,-1.0,-1.0,4.732,0.0,0.202,0.0,0.0615,0.0006,0.0006,0.206,0.039,0.039,1.313,0.045,0.045,2.95,0.52,0.66,0.083,0.015,0.015,1605.0,22.0,22.0,arXiv:1606.04556,arXiv:1606.04556,0.8666666666666667,8.729022960247155,HAT-P-47,True,2,"[0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
HAT-P-41,6390,94,43,0.21,0.1,0.1,1.418,0.047,0.047,1.772,0.024,0.044,4.14,0.02,0.02,0.297,0.015,0.026,2.694,0.0,-1.0,-1.0,0.0426,0.0005,0.0005,0.8,0.102,0.102,1.773,0.035,0.052,6.99,0.87,1.01,0.159,0.022,0.023,1937.0,42.0,19.0,2012AJ....144..139H,2026MNRAS.545f2063M,1.0005643340857788,5.169505889550103,HAT-P-41,True,2,"[0, 1]",HAT-P-41 b,HAT-P-41,TIC 398895470,87.7,1.0,-1.0,,,,5.45,0.18,-0.18,0.0,,,,,,,,,,1.1,0.0,6390.0,4.14,2.05,Transit,host_single
HAT-P-38,5330,100,100,0.06,0.1,0.1,0.886,0.044,0.044,0.923,0.096,0.067,4.45,0.08,0.08,-1.0,-1.0,-1.0,4.64,0.067,0.047,0.047,0.0523,0.0009,0.0009,0.267,0.02,0.02,0.825,0.092,0.063,9.8,1.8,1.8,0.44,0.12,0.12,1082.0,55.0,55.0,2012PASJ...64...97S,2012PASJ...64...97S,0.893824485373781,12.184371741910937,HAT-P-38,True,2,"[0, 1]",HAT-P-38 b,HAT-P-38,TIC 285272237,88.3,0.7,-0.7,0.0918,0.0016,-0.0016,12.17,1.04,-1.04,0.067,2455863.11957,0.00035,-0.00035,3.0408,0.036,-0.036,0.372,0.094,-0.132,,0.0,5330.0,4.45,0.923,Transit,host_single
HAT-P-65,5872,40,40,0.208,0.05,0.055,1.297,0.056,0.053,1.666,0.024,0.024,4.1079,0.0068,0.0074,0.281,0.002,0.004,2.605,0.0,0.304,0.0,0.04042,0.00057,0.00055,0.554,0.092,0.091,1.611,0.024,0.024,5.3,0.86,0.86,0.124,0.02,0.020,1818.0,13.0,13.0,2016AJ....152..182H,2024MNRAS.528.1930K,0.9669867947178872,5.217043585244663,HAT-P-65,True,2,"[0, 1]",HAT-P-65 b,HAT-P-65,TIC 283419843,88.3,1.0,-1.0,0.1006,0.0009,-0.0009,5.18,0.07,-0.07,,2458139.35067,0.00021,-0.00021,,,,,,,,0.0,5872.0,4.1079,1.666,Transit,host_single
MASCARA-1,7554,150,150,0.15,0.15,0.15,1.9,0.078,0.073,2.082,0.022,0.024,4.099,0.006,0.007,0.2104,0.0019,0.0017,2.146,0.00034,0.00034,0.00023,0.04035,5e-05,0.00005,3.7,0.9,0.9,1.597,0.018,0.019,-1.0,-1.0,-1,1.1,0.7,0.7,2594.0,2.0,2.0,2017A+A...606A..73T,2022A+A...658A..75H,0.7670509125840539,4.167407478859825,MASCARA-1,True,2,"[0, 1]",MASCARA-1 b,MASCARA-1,TIC 354619337,88.45,0.17,-0.17,0.07884,0.00022,-0.00021,4.1676,0.0047,-0.0051,0.00034,2458833.488151,9.1e-05,-9.2e-05,4.226,0.01,-0.011,0.113,0.012,-0.012,0.6216,0.0,7490.0,,2.082,Transit,host_single
LTT_1445Ab,3337,150,150,-0.34,0.08,0.08,0.257,0.014,0.014,0.27,0.01,0.01,4.983,0.044,0.045,13.0,2.0,1.7,5.359,0.0,0.223,0.0,0.03808,0.00068,0.00070,0.0086,0.0008,0.0008,0.1195,0.0098,0.0054,16.5,2.0,1.9,4.7,0.9,1.0,424.0,21.0,21.0,2019AJ....158..152W,2023AJ....166..171P,0.4425925925925925,30.32748024114488,LTT 1445Ab,True,2,"[0, 1]",LTT 1445 A b,LTT 1445 A,TIC 98796344,89.53,0.33,-0.4,0.0454,0.0012,-0.0012,,,,,2458412.7091,0.00047,-0.00046,1.366,0.019,-0.018,0.25,0.18,-0.17,0.23,0.0,,,0.271,Transit,fuzzy
NGTS-33,7437,72,72,-0.11,0.17,0.17,1.6,0.11,0.11,1.47,0.06,0.06,4.26,0.28,0.28,-1.0,-1.0,-1.0,2.828,0.0,-1.0,-1.0,0.048,0.002,0.002,3.63,0.27,0.27,1.64,0.07,0.07,-1.0,-1.0,-1,0.14,0.02,0.02,1991.0,21.0,21.0,2025MNRAS.536.1538A,2025MNRAS.536.1538A,1.1156462585034013,7.021454008839922,NGTS-33,True,2,"[0, 1]",NGTS-33 b,NGTS-33,TIC 97921547,83.94,0.12,-0.12,0.1146,0.0004,-0.0004,6.99,0.07,-0.07,0.0,2459986.409,0.0003,-0.0003,2.62,0.02,-0.02,0.74,0.01,-0.01,,0.0,7437.0,4.26,1.47,Transit,host_single
TOI-4551,4986,110,110,0.23,0.06,0.06,1.31,0.07,0.18,3.55,0.18,0.15,3.48,0.1,0.10,0.02,0.004,0.004,9.956,0.101,0.034,0.033,0.0994,0.003,0.0032,1.49,0.13,0.13,1.058,0.11,0.062,-1.0,-1.0,-1,1.31,0.14,0.14,-1.0,-1.0,-1.0,2024MNRAS.527.6332P,2024MNRAS.527.6332P,0.2980281690140845,6.020896812580234,TOI-4551,True,2,"[0, 1]",TOI-4551 b,TOI-4551,TIC 204650483,86.9,1.9,-1.7,0.0308,0.0011,-0.001,,,,0.101,2458575.6597,0.0051,-0.0044,,,,0.31,0.17,-0.19,,0.0,4896.0,3.48,3.55,Transit,host_single
HD_224018c,5784,60,60,0.05,0.05,0.05,1.013,0.069,0.061,1.147,0.028,0.028,4.32,0.04,0.03,0.67,0.07,0.07,36.577,0.02,0.02,0.02,0.217,0.005,0.005,0.0327,0.0041,0.0035,0.2159,0.0062,0.0071,-1.0,-1.0,-1,-1.0,-1.0,-1,641.0,12.0,12.0,2025A+A...702A.118D,2025A+A...702A.118D,0.1882301656495205,40.68173522013671,HD 224018c,True,2,"[0, 1]",HD 224018 c,HD 224018,TIC 248608315,89.8,0.2,-0.2,0.01935,0.00039,-0.00039,,,,0.02,2457778.1544,0.008,-0.0084,,,,,,,,0.0,5784.0,4.32,1.147,Transit,planet_name
K2-138c,5350,80,80,0.14,0.1,0.1,0.93,0.02,0.02,0.86,0.03,0.02,4.54,0.02,0.04,1.46,0.1,0.19,3.56,0.0,0.192,0.0,0.04461,0.0003,0.00038,0.0198,0.0035,0.0038,0.205,0.011,0.008,-1.0,-1.0,-1,2.1,0.51,0.46,1140.0,21.0,17.0,2018AJ....155...57C,2019A+A...631A..90L,0.2383720930232558,11.154161412342368,K2-138c,True,2,"[0, 1]",K2-138 c,K2-138,TIC 4610830,88.1,0.7,-0.7,0.02439,0.00065,-0.00059,11.1,0.2,-0.5,0.045,2457740.32182,0.00087,-0.00089,2.38,0.05,-0.06,0.369,0.13,-0.136,,0.0,5356.3,4.54,0.863,Transit,planet_name
K2-138b,5350,80,80,0.14,0.1,0.1,0.93,0.02,0.02,0.86,0.03,0.02,4.54,0.02,0.04,1.46,0.1,0.19,2.353,0.0,0.189,0.0,0.03385,0.00023,0.00029,0.0098,0.0035,0.0035,0.135,0.01,0.007,-1.0,-1.0,-1,3.7,1.5,1.3,1308.0,24.0,20.0,2018AJ....155...57C,2019A+A...631A..90L,0.1569767441860465,8.463760677152862,K2-138b,True,2,"[0, 1]",K2-138 b,K2-138,TIC 4610830,87.2,1.2,-1.0,0.016,0.00083,-0.00076,8.5,0.2,-0.4,0.048,2457773.31683,0.00091,-0.0009,2.01,0.12,-0.12,0.419,0.164,-0.181,,0.0,5356.3,4.54,0.863,Transit,planet_name
K2-137,3492,70,70,0.08,0.12,0.12,0.463,0.052,0.052,0.442,0.044,0.044,4.815,0.043,0.043,-1.0,-1.0,-1.0,0.18,0.0,-1.0,-1.0,0.0058,0.0006,0.0006,0.0,0.7,0.0,0.079,0.008,0.008,-1.0,-1.0,-1,-1.0,-1.0,-1,1471.0,47.0,47.0,2018MNRAS.474.5523S,2018MNRAS.474.5523S,0.1787330316742081,2.821687258642966,K2-137,True,2,"[0, 1]",K2-137 b,K2-137,TIC 98720702,93.1,10.0,-20.0,0.02,0.0016,-0.00081,2.1,0.4,-0.3,,2457639.27571,0.00077,-0.00068,,,,,,,,0.0,3697.0,5.0,0.29,Transit,host_single
TOI-2374,5002,65,64,0.128,0.082,0.076,0.802,0.029,0.028,0.711,0.015,0.015,4.648,0.017,0.017,2.23,0.13,0.12,4.314,0.0,0.13,0.0,0.04818,0.00057,0.00058,0.194,0.014,0.016,0.668,0.018,0.018,10.7,0.9,0.9,0.605,0.065,0.060,926.0,10.0,10.0,2024MNRAS.532.1612H,2025AJ....170..275Y,0.939521800281294,14.571368717606775,TOI-2374,True,2,"[0, 1]",TOI-2374 b,TOI-2374,TIC 439366538,87.2,0.1,-0.1,,,,14.57,0.27,-0.26,,2460069.26439,0.00013,-0.00013,1.892,0.014,-0.014,0.711,0.013,-0.014,0.933,0.0,5002.0,4.638,0.711,Transit,host_single
TOI-2346,6510,240,260,-0.03,0.057,0.049,1.28,0.095,0.08,1.374,0.038,0.039,4.269,0.043,0.037,0.492,0.055,0.055,3.331,0.056,0.04,0.075,0.0474,0.0012,0.0010,1.23,0.24,0.24,1.433,0.048,0.05,14.9,3.8,2.6,0.39,0.08,0.09,1692.0,43.0,50.0,2025ApJS..280...30Y,2025ApJS..280...30Y,1.0429403202328966,7.41813549896816,TOI-2346,True,2,"[0, 1]",TOI-2346 b,TOI-2346,TIC 317483660,89.01,0.69,-0.92,,,,7.4,0.07,-0.15,0.086,2459040.83958,0.00029,-0.00029,3.797,0.026,-0.024,0.13,0.11,-0.09,1.147,0.0,6480.0,4.265,1.38,Transit,host_single
TOI-2338,5581,60,60,0.22,0.04,0.04,0.99,0.03,0.02,1.05,0.01,0.01,4.4,0.02,0.02,0.865,0.05,0.05,22.654,0.158,0.003,0.003,0.676,0.002,0.002,5.98,0.21,0.2,1.0,0.02,0.02,-1.0,-1.0,-1,-1.0,-1.0,-1,799.0,10.0,11.0,2023AJ....165..227B,2023AJ....165..227B,0.9523809523809524,138.43966820762716,TOI-2338,True,2,"[0, 1]",TOI-2338 b,TOI-2338,TIC 24358417,89.52,0.02,-0.02,0.098,0.0008,-0.0008,32.3,0.6,-0.6,0.676,2458458.7545,0.0008,-0.0008,,,,0.26,0.06,-0.06,,0.0,5581.0,4.4,1.05,Transit,host_single
NGTS-28,3626,47,44,-0.14,0.16,0.17,0.56,0.02,0.02,0.59,0.03,0.03,4.74,0.1,0.09,3.44,0.16,0.16,1.254,0.0404,0.0067,0.0101,0.0202,0.0011,0.0011,69.0,5.3,4.8,0.954,0.049,0.048,2108.0,78.0,77,74.0,18.0,14,863.0,13.0,12.0,2024MNRAS.530..318H,2024MNRAS.530..318H,1.616949152542373,7.362113535963724,NGTS-28,True,2,"[0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
HAT-P-60,6462,50,50,-0.237,0.08,0.08,1.435,0.012,0.012,2.197,0.027,0.02,3.911,0.01,0.010,0.1353,0.0038,0.005,4.795,0.0,0.25,0.0,0.06277,0.00017,0.00017,0.574,0.038,0.038,1.631,0.024,0.024,5.37,0.41,0.38,0.124,0.01,0.010,1772.0,12.0,12.0,2021AJ....162....7B,2021AJ....162....7B,0.7423759672280382,6.143632435881092,HAT-P-60,True,2,"[0, 1]",HAT-P-60 b,HAT-P-60,TIC 354469661,83.75,0.17,-0.17,0.07622,0.00055,-0.00055,6.146,0.057,-0.077,0.25,2458360.94029,0.00056,-0.00056,5.035,0.036,-0.036,0.668,0.011,-0.014,,0.0,6212.0,3.9114,2.197,Transit,host_single
WASP-090,6440,130,130,0.11,0.14,0.14,1.55,0.1,0.1,1.98,0.09,0.09,4.033,0.029,0.029,0.2,0.02,0.02,3.916,0.0,0.5,0.0,0.0562,0.0012,0.0012,0.63,0.07,0.07,1.63,0.09,0.09,5.37,0.8,0.69,0.145,0.027,0.027,1840.0,50.0,50.0,2016A+A...585A.126W,2016A+A...585A.126W,0.8232323232323232,6.103434359073036,WASP-090,True,2,"[0, 1]",WASP-90 b,WASP-90,TIC 459730973,82.1,0.4,-0.4,,,,,,,0.0,2456235.5639,0.0005,-0.0005,3.3552,0.0528,-0.0528,0.841,0.013,-0.013,0.71,0.0,6430.0,4.033,1.98,Transit,host_single
WASP-081,5890,120,120,-0.36,0.14,0.14,1.08,0.059,0.058,1.283,0.04,0.037,4.258,0.022,0.027,0.513,0.03,0.037,2.716,0.0,0.066,0.0,0.03908,0.0007,0.00072,0.729,0.036,0.035,1.429,0.051,0.046,9.27,0.59,0.62,0.25,0.023,0.023,1623.0,38.0,37.0,2017MNRAS.467.1714T,2017MNRAS.467.1714T,1.1137957911145753,6.549845435798784,WASP-081,True,2,"[0, 1]",WASP-81 b,WASP-81,TIC 399402994,88.69,0.88,-0.92,,,,6.56,0.13,-0.16,0.066,2456195.57462,0.00023,-0.0002,,,,,,,,0.0,5870.0,4.258,1.283,Transit,host_single
WASP-060,6105,50,50,0.26,0.07,0.07,1.229,0.031,0.031,1.401,0.066,0.066,4.235,0.041,0.041,0.447,0.063,0.063,4.305,0.0,-1.0,-1.0,0.05544,0.00046,0.00046,0.56,0.036,0.036,1.225,0.069,0.069,9.2,1.5,1.5,0.285,0.052,0.052,1479.0,35.0,35.0,2013A+A...549A.134H,2018A+A...613A..41M,0.8743754461099216,8.509190356109109,WASP-060,True,2,"[0, 1]",WASP-60 b,WASP-60,TIC 288246496,87.9,1.6,-1.6,,,,10.04,1.16,-1.16,0.0,,,,,,,,,,0.6,0.0,5900.0,4.2,1.17,Transit,host_single
WASP-059,4650,150,150,-0.15,0.11,0.11,0.719,0.035,0.035,0.613,0.044,0.044,4.72,0.06,0.06,3.11,0.64,0.64,7.92,0.1,0.042,0.042,0.0697,0.0011,0.0011,0.863,0.045,0.045,0.775,0.068,0.068,33.1,6.7,5.6,1.8,0.5,0.5,670.0,35.0,35.0,2013A+A...549A.134H,2013A+A...549A.134H,1.2642740619902122,24.449808193710226,WASP-059,True,2,"[0, 1]",WASP-59 b,WASP-59,TIC 91051152,89.27,0.52,-0.52,,,,24.39,1.926,-1.663,0.1,2455830.95559,0.00053,-0.00053,2.448,0.048,-0.048,0.29,0.18,-0.18,1.69,0.0,4650.0,4.72,0.613,Transit,host_single
TOI-1634,3472,70,70,0.19,0.12,0.12,0.502,0.014,0.014,0.45,0.013,0.013,4.833,0.028,0.028,5.5,0.63,0.63,0.989,0.0,-1.0,-1.0,0.01544,0.00014,0.00015,0.0154,0.0031,0.0031,0.1569,0.0052,0.0051,-1.0,-1.0,-1,4.0,1.0,0.9,900.0,6.0,6.0,2021AJ....162..161H,arXiv:2603.14552,0.3486666666666667,7.377987840177682,TOI-1634,True,2,"[0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
NGTS-11c,5050,80,80,0.22,0.08,0.08,0.862,0.028,0.028,0.832,0.013,0.013,4.5,0.1,0.1,1.496,0.085,0.085,12.773,0.0,-1.0,-1.0,0.099,0.003,0.003,0.064,0.019,0.013,0.429,0.009,0.009,-1.0,-1.0,-1,0.78,0.2,0.20,594.0,13.0,13.0,arXiv:2510.14083,arXiv:2510.14083,0.515625,25.58674383780233,NGTS-11c,True,2,"[0, 1]",NGTS-11 b,NGTS-11,TIC 54002556,89.16,0.2,-0.29,0.101,0.003,-0.0037,54.6,8.6,-7.5,0.13,2458390.7043,0.0016,-0.0016,3.59,0.18,-0.37,0.81,0.13,-0.1,,0.0,5050.0,4.5,0.832,Transit,host_single
NGTS-11b,5050,80,80,0.22,0.08,0.08,0.862,0.028,0.028,0.832,0.013,0.013,4.5,0.1,0.1,1.496,0.085,0.085,35.455,0.0,-1.0,-1.0,0.195,0.006,0.006,0.189,0.026,0.026,0.81,0.02,0.02,-1.0,-1.0,-1,0.32,0.05,0.05,423.0,9.0,9.0,2020ApJ...898L..11G,arXiv:2510.14083,0.9735576923076924,50.39813180173187,NGTS-11b,True,2,"[0, 1]",NGTS-11 b,NGTS-11,TIC 54002556,89.16,0.2,-0.29,0.101,0.003,-0.0037,54.6,8.6,-7.5,0.13,2458390.7043,0.0016,-0.0016,3.59,0.18,-0.37,0.81,0.13,-0.1,,0.0,5050.0,4.5,0.832,Transit,planet_name
NGTS-10,4400,100,100,-0.02,0.12,0.21,0.696,0.04,0.04,0.697,0.036,0.036,4.595,0.019,0.019,-1.0,-1.0,-1.0,0.767,0.0,-1.0,-1.0,0.0143,0.001,0.0010,2.162,0.092,0.107,1.205,0.117,0.083,-1.0,-1.0,-1,1.08,0.27,0.30,1332.0,49.0,54.0,2020MNRAS.493..126M,2020MNRAS.493..126M,1.7288378766140604,4.411704469148255,NGTS-10,True,2,"[0, 1]",NGTS-10 b,NGTS-10,TIC 37348844,,,,0.1765,0.011,-0.007,4.447,0.123,-0.141,0.0,2457518.84377,0.00017,-0.00017,1.091,0.019,-0.019,0.8523,0.03158,-0.0197,,0.0,4600.0,4.595,0.697,Transit,host_single
K2-229d,5185,32,32,-0.06,0.02,0.02,0.804,0.038,0.048,0.781,0.012,0.012,4.56,0.03,0.05,1.69,0.13,0.14,31.0,0.0,-1.0,-1.0,0.182,0.0042,0.0042,0.0,0.079,0.0,0.236,0.021,0.021,-1.0,-1.0,-1,0.0,7.2,0.0,522.0,13.0,13.0,2018NatAs...2..393S,2019ApJ...883...79D,0.3021766965428937,50.109896647594766,K2-229d,True,2,"[0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
